4.14326	3.02127	4.23252	3.76946
4.6505	2.45174	3.528	3.41484
5.22177	3.9616	3.48205	3.47727
5.59887	3.90576	3.37297	3.39548
3.77868	4.22777	3.07447	3.48857
5.97904	3.87826	3.11483	3.70598
4.83393	1.78609	3.38298	3.37825
2.31985	3.15035	3.22864	3.49404
3.85165	4.64151	2.93251	3.33174
1.52858	2.6581	3.6932	3.83288
1.19629	3.39933	3.7515	3.50362
2.52511	3.85153	3.56515	3.54774
5.57164	3.89961	3.28801	3.33215
1.54867	3.45591	3.82026	3.54374
1.11706	3.75599	4.21733	3.85267
2.07038	4.38776	3.11667	3.56129
3.19517	3.5397	3.87344	3.27402
1.08986	4.45707	3.58018	3.33838
4.15383	2.90122	3.38519	3.32004
3.97784	1.61891	3.01463	3.58758
2.82325	3.6711	2.79069	3.77031
5.50839	1.98201	4.18324	3.67316
2.97996	2.70004	3.40363	3.46948
4.31298	4.05099	3.59131	3.65232
4.15324	3.70763	3.60068	3.42248
5.27846	2.51905	3.31785	3.44819
1.92435	5.47357	3.70446	3.69801
5.60204	2.28201	3.75006	3.34549
5.1789	3.539	2.99076	3.42543
1.88097	3.75496	3.50009	3.46705
3.17629	4.64416	3.11504	3.57201
3.48986	4.67106	3.20651	3.59425
1.32101	3.47558	3.23715	3.59364
3.54051	3.63852	3.57677	3.5318
5.41783	1.47917	3.66296	3.62037
2.07144	4.8884	3.4382	3.78237
3.88556	4.46149	2.90888	3.5417
4.60632	2.01937	3.42035	3.49943
1.52532	2.94502	3.34568	3.60776
1.42176	3.60841	4.09962	3.62144
2.33665	3.45706	2.74348	3.54989
1.67965	2.74712	3.02289	3.59892
1.67236	2.11454	3.34349	3.53651
3.79362	3.72844	3.876	3.49681
5.66554	4.39764	3.31366	3.49275
5.53051	3.51687	2.90591	3.54868
1.39989	5.89752	3.34392	3.35199
1.58824	5.20185	4.10938	3.28207
3.44594	4.91167	2.75845	3.52484
1.37093	5.3665	3.205	3.4661
3.75913	4.28622	2.86195	3.03273
4.21162	3.36624	3.82074	3.75415
1.0814	3.005	4.5472	3.33922
3.19844	3.66709	4.09105	3.55675
2.77529	2.83636	3.03851	3.47139
3.33531	3.46952	3.19379	3.59632
3.64577	3.98558	2.86702	3.43421
1.32901	3.73453	2.92042	3.42989
1.54953	3.06349	3.54835	3.0491
2.75279	4.8265	3.34049	3.4876
1.74654	4.11702	3.47179	3.55332
2.63032	3.80172	3.6681	3.56594
1.17162	3.96181	4.42716	3.28809
3.17553	4.99252	3.83224	3.36998
2.43968	4.76976	3.71742	3.42159
5.66725	3.93547	3.23296	3.65606
2.14498	4.89661	3.12997	3.66383
2.00148	2.77313	3.59042	3.57266
5.60911	2.91496	2.85593	3.52331
4.39719	2.90942	2.99013	3.42443
3.64843	3.94393	2.5647	3.607
3.71508	2.49103	3.75654	3.40552
1.89307	4.72152	3.60802	3.49697
4.21331	3.33798	3.32047	3.15143
5.12695	4.92637	3.12232	3.28103
3.38461	2.83186	4.01735	3.15175
3.4724	3.12698	4.02918	3.47204
4.13292	4.25972	4.0233	3.39638
1.39907	2.30897	3.58121	3.44653
1.29862	2.35632	2.8906	3.56629
3.39239	2.22523	3.48895	3.45967
3.46222	3.99202	3.2087	3.46703
5.70517	2.47249	4.2392	3.24745
3.55987	4.40047	2.96831	3.63674
2.91278	3.62991	3.27245	3.51981
1.12963	2.05902	3.59798	3.58176
3.44327	4.68548	3.57833	3.61527
1.20725	1.53109	3.7887	3.53742
3.29201	2.92379	2.27265	3.60566
5.45218	3.35863	4.20177	3.28807
3.32396	2.67515	3.36342	3.28893
3.78407	4.85665	3.02614	3.5928
2.81712	3.49741	3.67178	3.34266
1.86129	2.45211	3.09914	3.44576
2.43032	3.18723	3.79509	3.80441
4.17627	3.13469	3.14737	3.49042
4.47424	1.43287	3.92173	3.55309
5.13859	3.84413	2.94864	3.69858
4.33173	4.27544	2.97518	3.1968
1.81447	3.51495	3.1178	3.45808
2.88436	2.33099	3.05046	3.72375
1.1643	1.71765	2.80294	3.62695
1.64116	1.53417	3.60232	3.41813
5.11868	3.60827	2.62613	3.54694
2.75214	5.65508	4.48163	3.32829
4.82097	4.58295	3.08887	3.56522
4.92626	3.65772	3.41584	3.4596
5.35904	3.00072	4.53898	3.47895
2.62152	3.62844	2.60617	3.46604
5.37684	2.4164	2.50781	3.53829
1.91669	3.46171	3.17797	3.64151
4.24702	4.40915	2.74759	3.54996
3.0118	4.64221	3.55015	3.63819
1.84294	5.26091	3.29963	3.56714
4.75796	3.53796	3.96999	3.42502
2.74174	4.40012	3.51105	3.2919
3.61265	2.9871	3.51637	3.38103
2.99802	3.03586	3.4247	3.24406
3.44033	4.04312	3.63331	3.54783
2.28014	3.4125	3.5572	3.53962
5.01984	2.80868	3.62459	3.61354
3.13943	2.49363	2.82025	3.30562
2.30602	3.56942	3.97938	3.44227
5.28688	3.11212	4.23402	3.35856
2.14964	5.10751	4.037	3.53912
4.37533	3.33545	2.9828	3.54084
5.06702	5.24874	3.90327	3.47445
5.10347	2.68222	3.50861	3.29351
2.91382	5.78021	3.34201	3.69121
2.24574	4.37208	3.15909	3.55926
5.43719	2.14836	3.05762	3.32434
1.95224	2.26928	4.12199	3.16136
1.68669	3.8558	3.00621	3.66348
2.5637	3.63123	3.77302	3.73993
3.21664	4.39025	3.38195	3.49884
4.12001	2.65207	4.70034	3.38001
5.54745	3.76677	3.32694	3.66204
1.11219	3.26014	3.69163	3.45754
4.41429	3.8394	2.95522	3.48496
4.95302	2.41102	4.00512	3.39284
1.01623	3.06122	4.67658	3.52013
2.82166	4.16961	3.79333	3.59305
3.23871	2.04706	3.57724	3.52379
1.58636	3.01167	3.12483	3.5863
2.07936	4.57976	3.18526	3.69471
5.48366	3.27683	2.7376	3.32766
5.04152	2.60186	2.72967	3.49469
5.51969	4.7841	3.55488	3.32276
4.56164	2.26821	2.93606	3.50325
3.21988	3.02432	3.47631	3.47302
3.6063	2.14656	2.97683	3.53285
5.47202	2.72124	3.00097	3.52111
3.47353	2.76852	3.63228	3.75439
3.70696	2.1181	3.45883	3.6265
1.61613	4.88487	3.60613	3.86539
1.52012	3.71161	3.03687	3.60263
5.74296	3.83025	4.23946	3.68585
3.53458	2.6114	4.17059	3.36528
2.31087	3.56885	3.36025	3.45476
5.81181	3.08256	4.04658	3.80529
5.921	3.83189	3.8169	3.36865
4.62018	4.47121	3.04826	3.50165
2.90083	3.67125	3.76951	3.31225
3.45227	3.41331	3.71827	3.66819
2.99481	3.02593	3.95915	3.55176
3.98323	3.45187	3.31434	3.49589
5.40577	2.47083	3.4602	3.42777
4.14048	3.67278	3.20713	3.70195
1.59726	5.56599	3.10355	3.35171
5.65637	3.74702	3.18479	3.23243
4.43869	2.18637	2.80914	3.75735
2.27615	1.47618	3.85464	3.37622
5.70117	3.79533	3.87529	3.64635
4.43205	4.22206	3.48048	3.56615
4.78491	4.97397	3.16891	3.5321
4.40531	3.70137	3.89247	3.70081
5.636	2.33986	3.89711	3.73169
2.46018	5.20346	3.10725	3.63396
2.20248	1.75017	3.64307	3.52863
1.70456	2.36589	3.65335	3.66265
4.05971	4.23814	3.1627	3.37916
3.46462	4.41661	3.78945	3.48329
5.98432	3.43404	3.40349	3.31122
2.74633	3.47976	3.68333	3.45999
5.72959	2.44598	2.54594	3.5341
1.16942	1.75569	3.91478	3.46416
5.80249	2.13732	3.47892	3.62287
3.90975	2.43595	3.45868	3.38495
2.69918	3.18252	3.99302	3.33298
5.14835	5.10943	3.37696	3.62167
2.05782	3.71035	3.28712	3.47988
4.71579	4.69662	3.2545	3.32151
2.3582	3.65334	3.43178	3.60835
4.05469	3.86678	2.82993	3.55588
4.27191	4.82203	3.22431	3.8413
1.12855	2.83302	3.12624	3.71242
2.7459	4.42706	3.25779	3.57976
4.46997	1.83295	3.17064	3.46778
1.40443	5.67652	3.47089	3.5192
1.87751	4.07115	3.42185	3.30529
3.304	2.696	3.55483	3.29285
3.43848	1.88457	4.16445	3.45311
3.80643	4.62074	3.73988	3.52105
1.36155	3.51287	4.65194	3.60366
5.97166	3.67583	3.92959	3.82513
5.23389	4.00631	4.1705	3.24775
5.81354	2.16362	3.71415	3.43663
5.28317	5.21038	3.2554	3.59946
5.82341	5.66069	2.74657	3.59759
2.7316	3.03878	3.10692	3.66247
4.75443	3.5079	3.93356	3.42587
4.2622	2.77336	4.09364	3.46171
2.65247	2.22978	3.71516	3.44905
1.7267	2.628	3.24506	3.65461
4.94539	2.601	3.75903	3.67046
1.06718	3.12532	4.11093	3.75333
3.62986	3.09244	3.59174	3.6419
2.0277	3.53462	3.70503	3.48802
4.63656	1.76643	2.92529	3.47394
3.39957	4.77681	3.67085	3.6826
1.82915	3.66537	4.41624	3.48149
2.64851	4.60901	3.64602	3.738
4.97763	4.31935	4.07796	3.49665
3.33296	4.86502	3.71757	3.49242
3.68129	3.61757	4.21561	3.51857
3.98833	3.777	3.54443	3.54973
5.01867	3.64634	3.36678	3.62085
3.35395	4.97578	3.15108	3.31423
3.78294	2.52471	3.30029	3.19804
2.69667	3.15735	4.01095	3.33788
2.22542	4.30464	2.74088	3.59731
1.623	3.10609	3.11928	3.66339
4.67088	2.98912	3.7915	3.3642
3.72889	1.73198	3.62989	3.4926
2.66914	4.84176	2.98128	3.53036
4.56741	2.67257	3.22841	3.56802
4.72537	2.45905	3.29552	3.64132
3.75934	4.03518	4.06467	3.33869
2.18067	4.64077	2.44176	3.17803
4.57127	4.78957	3.30291	3.62998
5.08625	1.68991	2.94792	3.54908
4.08236	3.28	3.8533	3.4758
4.60183	2.35827	3.49398	3.65558
5.52164	3.63419	3.07321	3.22679
2.9495	5.31067	3.96065	3.42043
3.93668	4.79486	3.0468	3.4898
5.61764	3.45326	4.14209	3.52349
2.83118	4.02552	3.25611	3.62921
3.73178	3.58424	3.70381	3.50867
4.97074	4.13771	3.18716	3.68808
2.33822	3.72902	3.35407	3.51804
5.65355	3.751	3.07903	3.4679
4.0002	4.78613	2.4422	3.81145
3.55411	3.2604	4.0838	3.5827
1.17556	2.36515	3.33206	3.25791
3.05358	2.49005	3.48301	3.46059
4.70045	3.08943	3.13478	3.37231
2.65559	3.02323	3.87106	3.51772
3.01713	2.05019	3.50479	3.86181
3.44424	2.16858	3.55557	3.5716
4.7942	3.66681	3.01848	3.37835
2.96735	2.55591	3.2908	3.54484
3.15508	3.80076	3.07777	3.62959
5.55848	3.91793	3.66629	3.51908
1.93578	3.944	4.17213	3.60322
1.36725	5.21213	3.36238	3.56235
3.83804	3.44265	2.93854	3.47488
2.33011	4.13868	3.21451	3.36014
3.05614	1.92056	3.84113	3.55461
2.28086	5.39293	3.32951	3.5045
4.15419	4.42213	4.31628	3.31581
1.40098	2.04826	4.19901	3.54627
5.74154	1.37981	3.76105	3.79766
1.22842	4.47913	3.70153	3.59598
1.74375	4.3087	3.37942	3.40973
2.48488	2.52689	4.26707	3.66435
3.93507	4.62146	3.12208	3.37212
3.11133	2.61348	3.46507	3.55087
4.62028	4.55703	3.27789	3.49687
4.77583	3.50941	3.71983	3.36193
4.87581	3.86082	3.05325	3.44965
2.49148	2.14311	3.19598	3.61771
2.23061	4.63936	3.66605	3.54986
4.10974	4.98047	3.80046	3.18965
5.22604	3.25236	3.27519	3.74466
2.22493	2.64599	3.3562	3.70774
5.4087	2.67691	3.45803	3.52549
4.13691	3.63318	3.57059	3.70192
3.20807	3.03165	3.88371	3.57107
1.89956	4.53088	3.95606	3.53844
4.7196	3.13944	3.76306	3.65896
2.64359	3.70188	2.82266	3.50475
1.24496	4.25809	3.90873	3.55989
1.2619	4.56643	3.3791	3.50886
5.01452	3.80721	3.2295	3.56982
5.02677	4.06737	3.7551	3.57648
4.32226	3.62459	3.48051	3.56592
2.46039	4.64753	2.81958	3.46907
2.0287	5.07427	3.80997	3.36424
3.26885	1.58933	3.46256	3.55161
3.08994	4.63511	3.57655	3.45439
5.83433	2.86689	4.22743	3.40766
5.28257	3.70154	3.47816	3.33602
4.41828	3.80961	3.51334	3.52602
5.91526	3.80431	3.18056	3.79065
3.08743	5.18908	4.08111	3.35574
3.15719	4.50378	2.72189	3.46513
1.23818	4.69751	2.7856	3.27654
4.77083	3.38633	3.33247	3.34259
1.04272	4.31936	3.34663	3.3733
3.10223	1.68581	3.06373	3.72839
5.36443	4.91426	4.03528	3.54034
3.37005	3.28466	3.87385	3.39149
4.4168	3.25559	3.19577	3.61447
1.82469	3.95628	2.58669	3.42372
5.88572	4.03785	3.03209	3.55747
5.49883	4.8377	2.89419	3.3416
3.90417	1.4824	2.95252	3.46991
5.85709	4.27738	3.94983	3.43269
1.93404	3.12821	4.62397	3.66977
3.47404	4.03281	2.9724	3.34307
1.64915	2.22084	3.25625	3.64991
3.00293	4.1061	3.4588	3.48273
4.71169	2.17914	3.80859	3.75381
3.30141	5.10645	4.10972	3.37989
1.31979	3.4334	3.95053	3.53499
5.22567	4.00838	3.01584	3.36028
2.78018	2.09008	3.27719	3.6458
4.90782	3.98112	2.89988	3.37123
4.49438	3.18698	3.54558	3.5997
1.0354	3.6557	3.13054	3.42213
4.64195	1.92573	2.86004	3.53071
4.06309	1.42842	3.43098	3.49888
5.03132	4.71983	3.01318	3.86787
2.31821	3.33197	3.8556	3.1684
2.24487	2.48151	3.19276	3.54132
1.84612	2.89786	3.92169	3.67653
3.21301	4.80052	3.34725	3.57805
5.86017	2.88503	3.56691	3.60483
5.46492	5.54193	3.52317	3.21041
3.09089	5.59519	3.73607	3.40279
2.52649	3.3073	3.38987	3.40831
2.08545	4.56419	3.28642	3.57402
5.64765	2.14791	4.11212	3.48932
5.79211	3.92317	3.58485	3.48374
3.35158	3.42855	3.44809	3.59915
3.33343	5.71724	3.92057	3.72731
5.53561	3.55769	3.3092	3.52926
3.3635	2.41959	3.60333	3.73288
5.05015	4.96306	3.71466	3.6802
1.4494	3.51328	3.33464	3.60608
5.33733	4.71006	3.70252	3.29216
3.60799	4.25719	4.11082	3.52575
5.06039	3.29165	3.39828	3.74316
1.69634	4.66162	4.39915	3.58026
2.11237	4.63189	3.78682	3.32955
5.74669	4.44113	4.02707	3.38853
5.76275	5.04829	4.64368	3.39454
3.6819	4.27292	4.63174	3.49344
1.20536	2.56685	3.83783	3.74148
1.60928	1.59287	4.28407	3.52951
5.86053	5.62282	3.59655	3.73443
3.83515	3.13168	3.73733	3.48977
3.1546	4.76621	3.0336	3.64138
1.6426	2.5008	3.07656	3.5387
2.66025	4.10295	3.59575	3.40055
1.19555	3.10453	3.94841	3.61288
3.66587	2.94327	3.17353	3.58247
1.5565	1.61623	3.20319	3.3547
3.39306	2.26926	3.14799	3.48367
4.15442	2.89759	4.13185	3.84892
4.0601	5.35379	3.39715	3.6102
2.78889	3.35785	3.63649	3.46327
2.12908	3.39193	3.18573	3.44342
5.11293	2.90845	4.01158	3.27421
3.60156	2.76681	3.82126	3.29437
4.40805	1.2524	3.21043	3.64464
2.03674	4.87652	3.6953	3.55289
4.61573	3.31911	3.22785	3.46483
1.65865	5.11329	3.6547	3.75185
1.23418	2.68887	3.12916	3.48491
4.95713	3.24155	3.6319	3.48135
2.74343	3.98276	4.29259	3.39665
2.45632	4.6592	3.71381	3.72219
1.78897	2.31642	3.89016	3.68271
4.32178	3.39215	3.5535	3.38386
1.78907	3.51694	3.60058	3.53587
3.80389	3.40049	3.8824	3.46731
4.88921	4.60276	4.00485	3.64836
2.25663	3.03047	3.48472	3.38462
3.42339	4.09289	3.62251	3.63295
1.52459	2.20943	3.41121	3.78324
3.28539	3.33283	3.22551	3.55568
4.79556	4.59883	3.98203	3.78787
5.62151	3.77697	3.65688	3.48873
1.11827	4.20587	4.94364	3.47547
5.48876	2.22273	3.29904	3.47486
4.07679	4.60942	3.46605	3.68341
4.06387	3.8242	3.28371	3.3754
2.54402	2.94777	3.63408	3.53496
4.89062	3.51908	2.82701	3.40953
5.41218	5.23429	3.8069	3.47685
1.04784	3.24374	2.98633	3.54469
2.84628	3.838	3.4778	3.77279
1.29745	2.93	2.69161	3.66572
3.49407	3.20901	3.0242	3.60103
3.20143	4.26412	3.14476	3.52967
1.94227	4.56962	2.22038	3.52927
5.20863	4.78269	3.09619	3.39134
2.62144	2.47839	3.35961	3.47241
5.55003	2.34604	3.42251	3.54949
1.35935	3.3591	3.61904	3.50466
1.45288	4.03125	2.76484	3.55006
3.66514	4.05546	3.90133	3.55344
1.36115	3.25958	2.94841	3.62036
3.5203	3.96166	3.48677	3.69148
1.36208	2.56311	3.26104	3.65499
2.12375	4.68491	3.3285	3.51209
4.31758	2.90952	3.43012	3.54093
4.63067	4.28049	3.89708	3.38394
2.46304	2.4053	3.04395	3.56795
4.71225	3.94881	4.07672	3.51583
1.11716	3.81966	3.53093	3.39406
3.97374	1.96196	3.63624	3.4504
5.95662	1.95429	3.42002	3.36652
2.73576	4.70873	4.12186	3.32845
4.76799	4.04749	3.91437	3.59308
2.96157	2.84184	3.36957	3.76798
5.0599	5.10223	2.91548	3.55099
1.38319	4.96863	3.39013	3.50111
2.37469	3.68255	3.54347	3.7132
2.46054	2.03935	3.88849	3.60947
4.91985	4.27457	4.05491	3.3789
5.97809	2.02648	3.22134	3.65923
3.85659	2.68329	3.65431	3.56613
5.39119	4.38997	3.50854	3.70631
1.35965	4.4111	3.65541	3.45887
1.18762	4.75728	3.46644	3.56513
2.09881	3.64037	3.66447	3.58638
4.41716	3.20647	2.41997	3.53699
3.56267	3.60612	2.9224	3.70445
2.84931	3.07126	3.75783	3.35339
4.83755	1.44402	2.79246	3.30541
2.55921	4.93889	4.7108	3.59661
3.09032	3.08063	3.56113	3.40117
1.1589	1.99094	3.2539	3.3477
2.97858	3.91427	2.8349	3.25812
1.00739	3.98469	2.98538	3.46682
4.80248	2.8063	4.30846	3.29676
3.79209	1.80015	3.17117	3.62026
4.93256	3.67715	3.16845	3.32308
1.31663	4.4346	4.02499	3.53796
1.52059	3.16989	2.56738	3.57
4.52531	4.18381	4.05466	3.67806
2.34182	5.19677	3.21625	3.43337
3.95676	5.11804	2.75294	3.23929
4.14215	4.09922	3.82866	3.26247
2.08526	4.48534	3.81866	3.52575
1.72117	2.97841	3.76473	3.46101
2.0928	5.56418	2.78564	3.54548
3.65926	5.42416	3.23861	3.58006
1.39675	5.38103	3.36801	3.66814
1.02401	3.92731	3.36395	3.2894
1.08248	3.98726	2.92052	3.77508
5.71527	5.58569	3.7819	3.50703
4.81218	4.06782	3.27644	3.47176
3.9869	2.88093	4.13817	3.17292
2.92684	3.14039	3.31704	3.64177
2.29281	2.6141	3.16668	3.55877
5.08287	3.58097	3.68262	3.63622
1.84614	2.4413	3.02715	3.28008
5.57261	3.30386	3.59009	3.61357
2.4876	4.36587	4.01426	3.62704
4.15867	2.63483	2.83171	3.50198
2.23533	3.7424	3.44161	3.27882
4.15996	2.15939	3.71777	3.36606
4.48897	4.94436	4.06438	3.50038
2.8558	1.88783	2.54609	3.24836
3.87024	1.33209	3.52837	3.41501
2.00016	3.16805	3.16309	3.15991
1.54644	1.94875	2.82377	3.54536
5.08552	3.18038	2.79253	3.45915
5.14553	3.37869	3.49488	3.38481
5.06016	2.57033	4.95898	3.44286
4.31743	3.43048	3.73234	3.29384
1.85542	3.43043	2.80596	3.58438
1.67699	3.68964	3.845	3.74798
4.17666	3.9534	3.67949	3.47372
2.314	3.22858	3.63624	3.49378
3.39832	3.78031	3.74605	3.57613
5.82355	3.12913	3.84555	3.17576
3.11398	3.11236	3.12742	3.32764
5.72421	3.06136	3.0883	3.50547
2.40733	2.99355	2.8582	3.52975
3.54906	3.82876	2.80702	3.43699
4.25663	2.73475	3.0583	3.74556
1.48734	4.03854	3.50658	3.53172
5.90406	3.66139	3.27469	3.46482
5.89657	4.30036	2.86466	3.67863
3.37021	2.76564	4.11681	3.34794
5.74438	4.10712	3.08457	3.54346
2.2835	3.0929	4.05522	3.51423
3.64447	4.19406	3.74385	3.44013
3.99833	5.6051	3.60767	3.44528
3.53725	4.1475	3.44888	3.69792
1.69695	3.86654	2.89392	3.92441
1.21883	3.8223	2.65372	3.55877
4.05843	3.92963	2.91883	3.48392
1.54826	2.10031	4.10124	3.65242
1.38292	3.88545	3.11721	3.4627
1.00835	3.32793	3.45581	3.38904
2.7679	4.73094	2.95779	3.34019
4.68972	2.54618	4.17338	3.3257
5.65734	2.81563	4.60405	3.57204
5.25522	2.46167	3.89426	3.35146
5.73054	3.8832	3.38756	3.58341
2.18929	4.81143	3.78929	3.48222
1.94412	2.34155	4.4567	3.24311
2.59735	2.61216	3.55373	3.58402
2.7432	2.37427	4.22983	3.21869
1.46841	2.47452	3.00692	3.511
1.97573	4.03449	3.95239	3.50639
5.06602	4.07506	3.75196	3.59589
4.38645	2.89748	2.94892	3.38191
2.35746	2.95772	3.84968	3.59644
4.7239	4.01575	2.76781	3.49101
3.37988	4.94307	3.50334	3.48222
4.83007	1.86381	3.78962	3.3688
2.09282	2.37248	3.59835	3.60594
1.9302	2.17187	4.38106	3.69643
5.23611	2.64533	3.05263	3.52843
4.44551	3.56385	3.69949	3.74923
5.94005	2.92689	3.87106	3.63197
1.58632	3.03824	3.04813	3.75964
4.02623	4.5739	3.62901	3.70265
4.04824	2.62653	2.84451	3.34877
5.30677	3.292	4.45926	3.41934
1.24901	4.1472	3.88963	3.24476
2.07429	2.73185	3.67818	3.55705
5.0129	3.96593	3.18632	3.40988
1.75197	1.96583	3.61038	3.44221
4.64316	2.60902	2.91237	3.38915
5.7167	1.55802	3.87408	3.64913
5.57535	2.89449	3.42742	3.45088
1.55299	3.28834	3.96448	3.53906
3.18101	2.36927	4.17068	3.90701
3.95352	3.47679	3.48566	3.42855
2.66597	2.26563	3.88246	3.53522
2.42127	1.57696	3.98779	3.60253
